"ENSEMBL","Symbol","LOG2FC","PVAL","ADJP"
"CARD18","CARD18","0.182844480975884","0.0249237120098275","0.999880957628728"
"TRPV6","TRPV6","0.228418923350107","0.0249814192748319","0.999880957628728"
"LOC100130331","LOC100130331","0.187390058200924","0.0250625038646409","0.999880957628728"
"MIR107","MIR107","0.19787672949764798","0.0251141872153582","0.999880957628728"
"PRR15","PRR15","0.221704206499716","0.0252195313175862","0.999880957628728"
"DDAH1","DDAH1","-0.150489544378042","0.0253560554133135","0.999880957628728"
"SYT7","SYT7","0.167885287405319","0.0253911493396494","0.999880957628728"
"LINC00598","LINC00598","0.17765967717658396","0.0255661159745021","0.999880957628728"
"THAP2","THAP2","-0.19736197326573","0.0256890385557542","0.999880957628728"
"GRIA4","GRIA4","0.209338750033409","0.0256890587464488","0.999880957628728"
"KCNV2","KCNV2","0.24916303563651698","0.0257649076117248","0.999880957628728"
"FECH","FECH","-0.13221875777259298","0.0262991384176259","0.999880957628728"
"CASP12","CASP12","0.18694043796150897","0.0265510119958916","0.999880957628728"
"CCL8","CCL8","0.247354444261357","0.0266940350843961","0.999880957628728"
"SLC6A14","SLC6A14","0.17714118384423896","0.0267553417542389","0.999880957628728"
"DCSTAMP","DCSTAMP","0.205600187067496","0.026844588698786","0.999880957628728"
"MTX2","MTX2","-0.164830447778692","0.0268741774194931","0.999880957628728"
"HS6ST3","HS6ST3","0.197211789946511","0.0269315597003454","0.999880957628728"
"LRTM1","LRTM1","0.301338475963812","0.0269634386079316","0.999880957628728"
"FLRT3","FLRT3","0.229947831816977","0.0269685349886533","0.999880957628728"
"RPL23P8","RPL23P8","0.273095098287405","0.0270175229095918","0.999880957628728"
"CA12","CA12","0.167015990391935","0.02709186855128","0.999880957628728"
"OR4F13P","OR4F13P","0.192846511262029","0.0271695018565343","0.999880957628728"
"FZD7","FZD7","0.221468286132705","0.0272803773958532","0.999880957628728"
"TRUB2","TRUB2","-0.13672259409920298","0.0275635503482639","0.999880957628728"
"SPARC","SPARC","-0.36032520402869","0.0276286839919884","0.999880957628728"
"KRT84","KRT84","0.21476540723127302","0.0277401948653003","0.999880957628728"
"RNASEH1","RNASEH1","-0.163673001745087","0.0279738299240812","0.999880957628728"
"TTLL9","TTLL9","0.21915407221648897","0.028081248339312997","0.999880957628728"
"VPS50","VPS50","-0.21141038027291398","0.0284479581435972","0.999880957628728"
